Sequence ID,Dayhoff statistic of serine,Percentage of serine,Secondary turn fraction,Instability Index,Proteasomal cleavages (MHC ligands),Molecular Weight,Count of linear B-cell epitopes,Dayhoff statistic of proline,Percentage of proline,N-linked glycosylation sites,Probability of Expression Inclusion Bodies,Dayhoff statistic of lysine,Secretory pathway signal peptide (SP),Mitochondrial targeting peptide (mTP),Percentage of lysine,Molar Extinction Coefficient A280,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of asparagine,Dayhoff statistic of histidine,Binding Regions in Disordered Proteins,Percentage of histidine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of asparagine,Percentage of methionine,Percentage of non polar mole,Percentage of small mole,Percentage of polar mole,Average hydrogen sparing,Average sulphur sparing,Dayhoff statistic of arginine,Percentage of arginine,Average oxygen sparing,Average nitrogen sparing,Percentage of isoleucine,Dayhoff statistic of isoleucine,Secondary sheet fraction,Dayhoff statistic of alanine,Percentage of alanine,Secondary helix fraction,Percentage of aliphatic mole,C-mannosylation sites,Dayhoff statistic of valine,Percentage of valine,Grand average of hydropathy (GRAVY),Class I Immunogenicity score,Percentage of glycine,Dayhoff statistic of glycine,SS,SN,PS,PL,LS,SQ,NS,SP,SR,QP,KV,LN,ST,GK,HS,DS,KA,PP,PR,GA,RS,II,RR,NN,EK,ME,QS,SD,MK,DK,IV,SV,PV,LP,VP,KK,SL,SE,AM,AI,KL,PG,IA,AK,KT,RL,PI,HL,RF,LG,GD,EN,AV,RP,YM,NP,TF,HN,TR,NH,VI,YH,FP,DF,SA,VK,AS,IP,AD,NL,YI,CC,NR,LR,KN,FS,TS,PE,IE,MA,FH,CK,DG,VT,PQ,DH,IK,MQ,IG,IS,PH,KD,WC,GI,GV,FI,EP,IH,RH,CV,QA,HY,IF,DM,IY,CP,GH,WR,WS,HF,PY,VV,HW,KG,KF,NE,YP,KC,HQ,MG
gi|226471340|emb|CAX70751.1|,1.280,8.9623,0.2689,28.7807075472,75,23223.3,69,0.544,2.8302,0,0.867,0.786,0.073,0.100,5.1887,19370,0,1.097,0.943,0,1.8868,23,0.555,4.717,0.9434,55.1887,56.1321,44.8113,9.6226,0.0236,1.251,6.1321,2.4811,1.3302,4.2453,0.943,0.2075,0.713,6.1321,0.3349,22.6415,0,1.144,7.5472,-0.168396226415,-0.0944,10.3774,1.235,0.0047,0.0094,0.0,0.0047,0.0142,0.0,0.0,0.0,0.0094,0.0047,0.0047,0.0047,0.0094,0.0047,0.0,0.0047,0.0047,0.0,0.0047,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0047,0.0047,0.0,0.0,0.0,0.0047,0.0047,0.0,0.0047,0.0142,0.0,0.0047,0.0,0.0094,0.0142,0.0,0.0,0.0047,0.0094,0.0189,0.0047,0.0047,0.0,0.0,0.0047,0.0,0.0,0.0047,0.0,0.0094,0.0047,0.0047,0.0094,0.0094,0.0094,0.0142,0.0,0.0,0.0,0.0,0.0,0.0047,0.0047,0.0,0.0,0.0094,0.0,0.0,0.0,0.0047,0.0,0.0189,0.0047,0.0,0.0047,0.0,0.0,0.0,0.0142,0.0,0.0094,0.0,0.0047,0.0094,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0047,0.0047,0.0,0.0,0.0,0.0,0.0047,0.0047,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0047
gi|685961993|gb|KGB37497.1|,0.840,5.8824,0.2059,40.3860294118,49,15480.6,50,0.848,4.4118,1,0.865,0.668,0.072,0.075,4.4118,16960,0,1.197,2.206,0,4.4118,47,0.865,5.1471,1.4706,48.5294,50.7353,51.4706,9.6324,0.0368,0.900,4.4118,2.5809,1.3529,4.4118,0.980,0.2574,0.769,6.6176,0.2868,18.3824,0,0.780,5.1471,-0.490441176471,1.9779,5.1471,0.613,0.0,0.0,0.0074,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0074,0.0074,0.0,0.0147,0.0,0.0,0.0074,0.0074,0.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0074,0.0,0.0,0.0074,0.0074,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0074,0.0,0.0074,0.0,0.0074,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0074,0.0,0.0,0.0147,0.0,0.0,0.0074,0.0147,0.0,0.0074,0.0,0.0074,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0074,0.0074,0.0074,0.0,0.0074,0.0074,0.0,0.0147,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0
gi|226467502|emb|CAX69627.1|,1.090,7.6271,0.2627,53.5338983051,69,27032.16,91,1.548,8.0508,1,0.846,0.514,0.102,0.135,3.3898,21430,0,1.774,0.847,1,1.6949,25,0.748,7.6271,1.2712,50.4237,50.8475,49.5763,9.7754,0.0381,0.865,4.2373,2.6144,1.3178,6.7797,1.507,0.2331,0.394,3.3898,0.322,22.8814,0,1.220,8.0508,-0.431779661017,2.256,2.9661,0.353,0.0127,0.0085,0.0042,0.0085,0.0,0.0042,0.0,0.0,0.0042,0.0042,0.0042,0.0042,0.0085,0.0,0.0,0.0127,0.0,0.0042,0.0042,0.0,0.0,0.0085,0.0,0.0127,0.0,0.0,0.0085,0.0042,0.0,0.0085,0.0042,0.0085,0.0127,0.0,0.0,0.0042,0.0042,0.0,0.0,0.0,0.0085,0.0,0.0042,0.0042,0.0,0.0042,0.0127,0.0,0.0042,0.0,0.0042,0.0127,0.0,0.0,0.0,0.0085,0.0042,0.0,0.0042,0.0,0.0,0.0,0.0042,0.0,0.0042,0.0,0.0085,0.0127,0.0,0.0042,0.0,0.0,0.0042,0.0042,0.0,0.0,0.0042,0.0085,0.0042,0.0042,0.0,0.0,0.0085,0.0085,0.0,0.0,0.0,0.0042,0.0,0.0085,0.0,0.0,0.0,0.0,0.0042,0.0042,0.0169,0.0,0.0085,0.0,0.0042,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0042,0.0169,0.0,0.0,0.0042,0.0
gi|685961642|gb|KGB37213.1|,1.303,9.1241,0.2427,43.4626094891,180,62486.04,133,0.842,4.3796,4,0.806,0.940,0.096,0.210,6.2044,84340,0,1.400,1.825,0,3.6496,32,1.073,6.0219,1.8248,50.9124,48.1752,49.0876,9.9288,0.0347,0.857,4.1971,2.4745,1.3777,7.1168,1.582,0.208,0.615,5.292,0.3303,21.5328,0,0.885,5.8394,-0.237226277372,0.6569,4.7445,0.565,0.0091,0.0073,0.0073,0.0018,0.0055,0.0018,0.0036,0.0036,0.0018,0.0018,0.0018,0.0018,0.0036,0.0018,0.0036,0.0018,0.0036,0.0,0.0036,0.0018,0.0,0.0036,0.0018,0.0055,0.0018,0.0,0.0073,0.0036,0.0018,0.0,0.0018,0.0018,0.0,0.0055,0.0,0.0,0.0128,0.0036,0.0018,0.0018,0.0036,0.0018,0.0073,0.0036,0.0073,0.0,0.0036,0.0018,0.0018,0.0018,0.0,0.0036,0.0,0.0036,0.0018,0.0018,0.0018,0.0,0.0,0.0,0.0073,0.0,0.0018,0.0,0.0055,0.0036,0.0073,0.0055,0.0018,0.0073,0.0018,0.0018,0.0018,0.0018,0.0036,0.0036,0.0073,0.0018,0.0018,0.0018,0.0018,0.0018,0.0036,0.0073,0.0,0.0036,0.0055,0.0018,0.0055,0.0018,0.0036,0.0055,0.0,0.0073,0.0,0.0018,0.0036,0.0018,0.0018,0.0,0.0018,0.0036,0.0109,0.0,0.0,0.0018,0.0,0.0018,0.0,0.0018,0.0018,0.0036,0.0,0.0036,0.0018,0.0018,0.0,0.0055,0.0,0.0
gi|685957857|gb|KGB33917.1|,0.911,6.3786,0.214,39.7794444444,166,56975.26,135,0.752,3.9095,2,0.695,1.278,0.058,0.060,8.4362,87210,0,1.531,1.543,1,3.0864,28,0.726,6.5844,1.2346,49.3827,42.5926,50.6173,10.1687,0.0432,0.924,4.5267,2.5309,1.4115,6.9959,1.555,0.2099,0.287,2.4691,0.3416,23.0453,0,0.779,5.144,-0.5329218107,-2.4479,4.5267,0.539,0.0041,0.0021,0.0,0.0021,0.0103,0.0041,0.0041,0.0062,0.0,0.0,0.0123,0.0123,0.0082,0.0082,0.0021,0.0062,0.0062,0.0062,0.0,0.0,0.0041,0.0041,0.0062,0.0041,0.0062,0.0,0.0,0.0041,0.0041,0.0,0.0021,0.0,0.0021,0.0021,0.0,0.0041,0.0082,0.0041,0.0,0.0021,0.0144,0.0021,0.0021,0.0082,0.0041,0.0082,0.0041,0.0021,0.0021,0.0041,0.0,0.0021,0.0021,0.0021,0.0021,0.0041,0.0,0.0021,0.0041,0.0062,0.0062,0.0021,0.0021,0.0,0.0062,0.0041,0.0,0.0021,0.0021,0.0062,0.0,0.0,0.0041,0.0041,0.0062,0.0041,0.0041,0.0041,0.0041,0.0,0.0,0.0021,0.0082,0.0021,0.0,0.0021,0.0062,0.0,0.0021,0.0021,0.0,0.0,0.0,0.0,0.0041,0.0041,0.0,0.0,0.0,0.0021,0.0,0.0021,0.0021,0.0,0.0021,0.0,0.0041,0.0,0.0,0.0021,0.0021,0.0,0.0,0.0,0.0021,0.0021,0.0041,0.0,0.0021,0.0
gi|360043676|emb|CCD81222.1|,1.020,7.1429,0.2413,30.4507722008,164,58337.21,141,0.705,3.668,2,0.841,0.878,0.160,0.069,5.7915,79760,1,1.302,1.834,0,3.668,31,1.136,5.5985,1.9305,54.2471,50.3861,45.7529,9.778,0.0386,1.143,5.5985,2.4498,1.3919,5.9846,1.330,0.2201,0.831,7.1429,0.3185,20.2703,0,0.790,5.2124,-0.269498069498,2.0652,7.722,0.919,0.0039,0.0019,0.0039,0.0019,0.0077,0.0019,0.0019,0.0019,0.0039,0.0,0.0,0.0019,0.0039,0.0019,0.0,0.0019,0.0039,0.0019,0.0039,0.0039,0.0077,0.0039,0.0019,0.0,0.0019,0.0,0.0019,0.0058,0.0019,0.0039,0.0058,0.0077,0.0019,0.0019,0.0,0.0019,0.0039,0.0,0.0019,0.0,0.0058,0.0058,0.0077,0.0039,0.0077,0.0058,0.0058,0.0039,0.0058,0.0039,0.0058,0.0019,0.0039,0.0058,0.0,0.0077,0.0,0.0019,0.0,0.0039,0.0077,0.0,0.0019,0.0019,0.0,0.0019,0.0097,0.0,0.0019,0.0039,0.0019,0.0,0.0039,0.0077,0.0039,0.0039,0.0019,0.0,0.0039,0.0039,0.0097,0.0039,0.0019,0.0,0.0019,0.0,0.0,0.0,0.0039,0.0019,0.0,0.0,0.0,0.0058,0.0039,0.0019,0.0,0.0019,0.0,0.0,0.0019,0.0039,0.0039,0.0,0.0039,0.0,0.0019,0.0019,0.0039,0.0039,0.0039,0.0019,0.0,0.0039,0.0,0.0019,0.0,0.0,0.0019,0.0019
gi|12248356|gb|AAG12180.2|,1.421,9.9462,0.2124,33.7966129032,139,42978.26,13,0.620,3.2258,2,0.663,0.326,0.949,0.009,2.1505,96260,0,0.688,1.210,0,2.4194,20,2.056,2.957,3.4946,72.3118,43.2796,27.6882,10.3495,0.0565,0.439,2.1505,2.3172,1.2043,11.828,2.628,0.207,0.313,2.6882,0.5565,36.5591,1,1.711,11.2903,1.12607526882,5.3134,5.1075,0.608,0.0081,0.0027,0.0027,0.0081,0.0134,0.0,0.0027,0.0027,0.0054,0.0,0.0054,0.0,0.0027,0.0,0.0027,0.0054,0.0,0.0,0.0,0.0,0.0054,0.0188,0.0,0.0,0.0,0.0,0.0027,0.0027,0.0,0.0,0.0108,0.0054,0.0054,0.0054,0.0027,0.0,0.0134,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0027,0.0027,0.0134,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.0081,0.0027,0.0054,0.0,0.0027,0.0,0.0,0.0027,0.0,0.0054,0.0081,0.0,0.0,0.0027,0.0027,0.0188,0.0054,0.0027,0.0,0.0,0.0027,0.0,0.0,0.0054,0.0,0.0,0.0054,0.0,0.0054,0.0081,0.0,0.0027,0.0054,0.0027,0.0027,0.0108,0.0,0.0027,0.0,0.0081,0.0,0.0,0.0054,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0027,0.0108,0.0,0.0,0.0027,0.0,0.0027,0.0,0.0054,0.0
gi|685964528|gb|KGB39453.1|,1.026,7.1823,0.2348,46.5196132597,129,42043.53,138,1.222,6.3536,4,0.858,1.088,0.146,0.040,7.1823,65890,0,1.542,1.243,1,2.4862,33,0.487,6.6298,0.8287,48.6188,46.1326,51.3812,10.1906,0.0221,1.409,6.9061,2.4945,1.4503,6.6298,1.473,0.2238,0.546,4.6961,0.3204,22.0994,0,0.712,4.6961,-0.530110497238,1.241,3.3149,0.395,0.0028,0.0138,0.0028,0.0,0.0138,0.0,0.0055,0.0028,0.0028,0.0,0.0,0.0055,0.0,0.0028,0.0028,0.0028,0.0028,0.0083,0.0028,0.0028,0.0055,0.0028,0.0083,0.0028,0.0083,0.0028,0.0028,0.0028,0.0028,0.0028,0.0055,0.0,0.0055,0.0,0.0055,0.0138,0.0138,0.0083,0.0,0.0055,0.0055,0.011,0.0028,0.0,0.0028,0.011,0.0028,0.0028,0.0055,0.0,0.0028,0.0028,0.0,0.0055,0.0,0.0055,0.0028,0.0,0.0055,0.0,0.0055,0.0,0.0028,0.0083,0.0055,0.0028,0.0055,0.0055,0.0028,0.0166,0.0,0.0,0.0028,0.0055,0.0083,0.0,0.0055,0.0028,0.0,0.0,0.0028,0.0028,0.0,0.0083,0.0,0.0,0.0083,0.0,0.0028,0.0,0.0028,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0028,0.0,0.0,0.0028,0.0,0.0,0.0055,0.0028,0.0,0.0,0.0028,0.0,0.0,0.0028,0.0,0.0,0.0028,0.0055,0.0028,0.0,0.0,0.0
gi|257215826|emb|CAX83065.1|,1.101,7.7052,0.1977,40.8591624791,217,68848.78,157,0.741,3.8526,4,0.675,0.533,0.060,0.055,3.5176,81250,0,1.052,1.424,0,2.8476,39,1.478,4.5226,2.5126,50.2513,45.3936,49.7487,10.0352,0.0402,1.265,6.1977,2.5511,1.3886,3.3501,0.744,0.2931,0.565,4.8576,0.3384,24.7906,0,0.964,6.3652,-0.312395309883,-1.0456,3.6851,0.439,0.0017,0.005,0.0017,0.0067,0.0151,0.0034,0.0034,0.0017,0.0017,0.0034,0.0,0.005,0.0034,0.0,0.005,0.0034,0.0034,0.0,0.0017,0.0,0.005,0.0,0.0034,0.0017,0.0067,0.0,0.0017,0.0084,0.0034,0.0,0.0017,0.0067,0.0017,0.0084,0.0067,0.0,0.0101,0.0084,0.0017,0.0017,0.0067,0.0017,0.0017,0.0017,0.0017,0.0134,0.0017,0.0067,0.0017,0.0101,0.0017,0.005,0.0034,0.0017,0.0,0.0,0.0017,0.0034,0.0101,0.0,0.0017,0.0,0.0017,0.005,0.0017,0.0034,0.0017,0.0,0.0,0.0084,0.0,0.0,0.0017,0.0084,0.0034,0.0,0.0034,0.0017,0.0,0.0,0.0,0.0017,0.0034,0.0017,0.0017,0.0034,0.0017,0.0017,0.0017,0.005,0.0034,0.0017,0.0,0.0,0.005,0.0,0.0017,0.0017,0.0017,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0034,0.0017,0.0017,0.0034,0.0,0.0,0.0017,0.0034,0.0,0.0,0.0,0.0
gi|353232471|emb|CCD79826.1|,1.602,11.2167,0.2319,40.8623574144,173,60126.02,69,0.512,2.6616,1,0.759,0.576,0.541,0.015,3.8023,68760,1,1.282,1.046,0,2.0913,29,1.342,5.5133,2.2814,57.9848,43.1559,42.0152,10.1217,0.0475,0.776,3.8023,2.4392,1.3042,10.2662,2.281,0.2433,0.619,5.3232,0.4144,27.9468,1,0.691,4.5627,0.3463878327,0.3586,3.8023,0.453,0.0171,0.0057,0.0057,0.0038,0.0114,0.0095,0.0038,0.0019,0.0038,0.0,0.0,0.0019,0.0114,0.0019,0.0,0.0038,0.0019,0.0,0.0019,0.0019,0.0038,0.0057,0.0,0.0057,0.0019,0.0,0.0,0.0,0.0,0.0019,0.0,0.0038,0.0019,0.0057,0.0057,0.0038,0.0133,0.0038,0.0019,0.0038,0.0057,0.0,0.0038,0.0019,0.0019,0.0095,0.0,0.0019,0.0,0.0038,0.0,0.0019,0.0038,0.0,0.0,0.0,0.0076,0.0019,0.0038,0.0,0.0,0.0,0.0019,0.0,0.0057,0.0019,0.0038,0.0038,0.0019,0.0057,0.0019,0.0019,0.0019,0.0038,0.0019,0.0095,0.0019,0.0,0.0038,0.0,0.0019,0.0,0.0,0.0019,0.0019,0.0,0.0,0.0,0.0057,0.0171,0.0,0.0019,0.0,0.0114,0.0038,0.0095,0.0038,0.0038,0.0019,0.0,0.0019,0.0,0.0095,0.0,0.0076,0.0,0.0019,0.0,0.0,0.0057,0.0019,0.0019,0.0,0.0019,0.0038,0.0019,0.0,0.0,0.0,0.0
gi|1084299115|ref|XP_018652651.1|,1.190,8.3333,0.227,33.7236206897,127,39430.44,54,0.663,3.4483,2,0.856,1.045,0.058,0.212,6.8966,62340,0,0.601,1.724,0,3.4483,28,0.676,2.5862,1.1494,57.4713,43.3908,42.5287,10.046,0.0316,0.821,4.023,2.4052,1.3448,6.6092,1.469,0.2356,0.568,4.8851,0.3764,24.7126,1,0.784,5.1724,0.00862068965517,0.3156,8.3333,0.992,0.0115,0.0,0.0057,0.0115,0.0172,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0057,0.0057,0.0,0.0,0.0057,0.0,0.0,0.0029,0.0029,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0029,0.0,0.0057,0.0057,0.0029,0.0029,0.0057,0.0029,0.0086,0.0029,0.0,0.0029,0.0,0.0,0.0115,0.0057,0.0029,0.0115,0.0,0.0029,0.0057,0.0057,0.0,0.0029,0.0,0.0,0.0,0.0,0.0057,0.0,0.0029,0.0,0.0029,0.0,0.0029,0.0,0.0086,0.0029,0.0086,0.0057,0.0,0.0086,0.0,0.0,0.0029,0.0,0.0115,0.0029,0.0,0.0,0.0029,0.0,0.0,0.0029,0.0,0.0029,0.0029,0.0,0.0057,0.0,0.0,0.0029,0.0029,0.0,0.0,0.0029,0.0029,0.0029,0.0029,0.0029,0.0057,0.0,0.0029,0.0,0.0029,0.0029,0.0057,0.0,0.0029,0.0029,0.0,0.0029,0.0,0.0029,0.0,0.0086,0.0,0.0,0.0029,0.0,0.0029,0.0
gi|685967980|gb|KGB41724.1|,2.091,14.6341,0.3476,64.8909146341,47,16886.29,87,1.524,7.9268,0,0.979,0.370,0.108,0.211,2.439,11460,0,0.425,0.915,1,1.8293,23,1.076,1.8293,1.8293,58.5366,62.1951,41.4634,9.061,0.0549,1.120,5.4878,2.3963,1.3293,3.0488,0.678,0.25,1.489,12.8049,0.2195,17.0732,0,0.924,6.0976,-0.167073170732,-2.915,10.3659,1.234,0.0244,0.0,0.0122,0.0,0.0061,0.0122,0.0,0.0122,0.0183,0.0244,0.0,0.0,0.0061,0.0061,0.0,0.0,0.0,0.0122,0.0122,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0122,0.0,0.0,0.0,0.0061,0.0,0.0061,0.0,0.0,0.0061,0.0061,0.0,0.0061,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0061,0.0,0.0122,0.0061,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0183,0.0,0.0061,0.0,0.0,0.0061,0.0,0.0,0.0,0.0061,0.0,0.0061,0.0061,0.0,0.0,0.0061,0.0,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0061,0.0122,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0061,0.0,0.0,0.0122,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0061
gi|685962112|gb|KGB37590.1|,1.080,7.5581,0.2907,46.1947674419,60,18878.7,55,1.342,6.9767,1,0.613,1.586,0.078,0.875,10.4651,5500,0,1.487,1.744,3,3.4884,18,1.368,6.3953,2.3256,54.6512,52.907,45.3488,10.0058,0.064,1.424,6.9767,2.2791,1.4826,5.814,1.292,0.1802,0.676,5.814,0.2733,22.093,0,1.233,8.1395,-0.226162790698,-2.018,8.1395,0.969,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0058,0.0116,0.0058,0.0,0.0058,0.0058,0.0058,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0058,0.0058,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0116,0.0116,0.0058,0.0,0.0116,0.0058,0.0,0.0058,0.0058,0.0,0.0116,0.0,0.0058,0.0058,0.0058,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0058,0.0,0.0,0.0058,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0058,0.0058,0.0058,0.0,0.0116,0.0,0.0058,0.0058,0.0,0.0058,0.0116,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0058,0.0,0.0,0.0,0.0058,0.0,0.0058,0.0,0.0,0.0,0.0,0.0058,0.0116,0.0116,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0058,0.0,0.0,0.0058,0.0,0.0058,0.0,0.0,0.0,0.0116,0.0,0.0
gi|685961974|gb|KGB37484.1|,1.035,7.2464,0.2372,40.9748353096,235,83957.45,223,1.039,5.4018,4,0.742,0.739,0.049,0.867,4.8748,58330,0,1.195,0.791,0,1.581,32,1.163,5.1383,1.9763,54.0184,52.0422,45.9816,9.8762,0.0461,1.264,6.1924,2.4664,1.365,6.5876,1.464,0.2582,0.827,7.1146,0.3096,24.9012,0,1.078,7.1146,-0.133596837945,0.3079,5.9289,0.706,0.0092,0.0026,0.0013,0.0066,0.0066,0.004,0.0053,0.0013,0.0066,0.0026,0.0013,0.0105,0.004,0.004,0.0,0.0026,0.0026,0.0066,0.0053,0.0066,0.004,0.0053,0.0026,0.0013,0.004,0.0013,0.004,0.0013,0.0,0.0053,0.0026,0.0013,0.0066,0.0053,0.004,0.0026,0.0066,0.0092,0.0013,0.004,0.0053,0.0053,0.0053,0.0013,0.0026,0.0092,0.0053,0.0026,0.0079,0.0132,0.0026,0.0013,0.0066,0.0013,0.0,0.0013,0.0,0.0026,0.0079,0.0013,0.0013,0.0013,0.0013,0.0,0.0026,0.0013,0.0053,0.004,0.0079,0.0053,0.004,0.0,0.004,0.0053,0.0013,0.0026,0.0066,0.0,0.004,0.0013,0.0,0.0,0.0026,0.0026,0.0,0.0,0.0066,0.0,0.0053,0.004,0.0,0.0053,0.0,0.004,0.0053,0.0013,0.0026,0.004,0.0013,0.004,0.0026,0.0,0.0026,0.0,0.0013,0.0026,0.0013,0.0,0.0,0.0,0.0026,0.0079,0.0,0.0,0.0013,0.0066,0.0,0.0026,0.0,0.0
gi|685957335|gb|KGB33457.1|,1.430,10.0104,0.2649,54.4627007299,325,108294.11,324,1.043,5.4223,7,0.832,0.743,0.962,0.007,4.9009,113220,0,1.310,1.147,8,2.2941,22,1.227,5.6309,2.0855,52.659,47.7581,47.341,9.9499,0.0355,1.085,5.318,2.4765,1.3577,7.6121,1.692,0.2377,0.582,5.0052,0.3326,23.2534,0,0.743,4.9009,-0.1614181439,0.6858,5.4223,0.646,0.0146,0.0073,0.0031,0.0042,0.0136,0.0042,0.0063,0.0052,0.0094,0.0021,0.0031,0.0094,0.0083,0.0031,0.0042,0.0042,0.0,0.0031,0.0031,0.0042,0.0021,0.0052,0.0094,0.001,0.0052,0.0,0.0042,0.0052,0.0021,0.001,0.0021,0.0031,0.0021,0.0042,0.0021,0.0031,0.0104,0.0021,0.001,0.0031,0.0031,0.0021,0.0063,0.0031,0.0021,0.0031,0.0052,0.001,0.001,0.0094,0.0052,0.0052,0.0031,0.0031,0.0052,0.001,0.001,0.0,0.001,0.0021,0.0042,0.001,0.001,0.0021,0.0031,0.001,0.0042,0.0063,0.0021,0.0094,0.0,0.0,0.0,0.0021,0.0031,0.0073,0.0052,0.0063,0.0063,0.001,0.0,0.001,0.0031,0.0052,0.0031,0.0021,0.0021,0.001,0.0063,0.0063,0.0,0.001,0.001,0.001,0.0042,0.0021,0.0031,0.001,0.001,0.0,0.0,0.001,0.0073,0.0,0.0042,0.0021,0.0,0.0,0.0,0.0021,0.0,0.001,0.0,0.0031,0.0042,0.0031,0.001,0.001,0.001,0.0
gi|226483483|emb|CAX74042.1|,1.479,10.3542,0.2752,36.6656675749,110,38574.74,172,0.891,4.6322,1,0.747,0.330,0.191,0.046,2.1798,13980,0,1.267,0.954,3,1.9074,23,1.282,5.4496,2.1798,52.5886,59.673,47.4114,9.327,0.0354,0.834,4.0872,2.4796,1.3215,7.3569,1.635,0.2534,1.426,12.2616,0.2507,21.2534,0,0.867,5.7221,-0.0776566757493,-1.247,7.0845,0.843,0.0082,0.0109,0.0027,0.0109,0.0109,0.0054,0.0136,0.0,0.0027,0.0109,0.0,0.0,0.0082,0.0,0.0027,0.0027,0.0027,0.0,0.0027,0.0082,0.0,0.0027,0.0082,0.0027,0.0,0.0,0.0054,0.0027,0.0027,0.0,0.0027,0.0027,0.0,0.0109,0.0054,0.0027,0.0082,0.0027,0.0027,0.0054,0.0027,0.0027,0.0136,0.0027,0.0027,0.0,0.0082,0.0,0.0,0.0027,0.0027,0.0027,0.0082,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0027,0.0218,0.0,0.0163,0.0027,0.0027,0.0,0.0,0.0,0.0027,0.0027,0.0,0.0,0.0027,0.0027,0.0,0.0027,0.0,0.0,0.0054,0.0054,0.0054,0.0027,0.0082,0.0,0.0027,0.0109,0.0,0.0,0.0,0.0054,0.0054,0.0027,0.0,0.0027,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0054,0.0,0.0082,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0
